OTU_ID	May_0m_Cellular.rRNA	June_30m_Cellular.rRNA	June_100m_Cellular.rRNA	June_265m_Cellular.rRNA	May_5m_Cellular.rRNA	May_30m_Cellular.rRNA	May_100m_Cellular.rRNA	May_265m_Cellular.rRNA	June_0m_Cellular.rRNA	June_5m_Cellular.rRNA	May_0m_Cellular.rDNA	June_30m_Cellular.rDNA	June_100m_Cellular.rDNA	June_265m_Cellular.rDNA	May_5m_Cellular.rDNA	May_30m_Cellular.rDNA	May_100m_Cellular.rDNA	May_265m_Cellular.rDNA	June_0m_Cellular.rDNA	June_5m_Cellular.rDNA	May_0m_Extracellular.rRNA	June_30m_Extracellular.rRNA	June_100m_Extracellular.rRNA	June_265m_Extracellular.rRNA	May_5m_Extracellular.rRNA	May_30m_Extracellular.rRNA	May_100m_Extracellular.rRNA	May_265m_Extracellular.rRNA	June_0m_Extracellular.rRNA	June_5m_Extracellular.rRNA	taxonomy
ASV19184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Microtrichales;f_Ilumatobacteraceae;g_Ilumatobacter
ASV19185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SAR11 clade;f_Clade II
ASV19186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19187	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiales Incertae Sedis;g_Bauldia
ASV19188	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II
ASV1919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS4 marine group
ASV19199	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_OM182 clade;f_hydrothermal vent metagenome
ASV192	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thioglobaceae
ASV1920	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacteriales;f_Enterobacteriaceae;g_Escherichia-Shigella
ASV19200	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Bdellovibrionales;f_Bdellovibrionaceae;g_OM27 clade
ASV19201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Cyanobacteria;c_Oxyphotobacteria;o_Synechococcales;f_Cyanobiaceae;g_Synechococcus CC9902
ASV19203	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola
ASV19210	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SAR11 clade;f_Clade I
ASV19213	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Microtrichales;f_Microtrichaceae;g_Sva0996 marine group
ASV19214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19215	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Phycisphaerae;o_Phycisphaerales;f_Phycisphaeraceae;g_FS140-16B-02 marine group;s_uncultured planctomycete
ASV19219	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thioglobaceae
ASV19220	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV19223	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae
ASV19226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19228	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_NB1-j
ASV19230	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thioglobaceae
ASV19233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thioglobaceae
ASV19237	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19240	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium
ASV19241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS4 marine group
ASV19247	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_uncultured;s_uncultured marine bacterium
ASV19248	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV19258	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV19264	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II;f_uncultured crenarchaeote
ASV19266	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Chloroflexi;c_Dehalococcoidia;o_SAR202 clade;f_hydrothermal vent metagenome
ASV19267	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Candidatus Nitrosopumilus
ASV19276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	k_Bacteria;p_Fibrobacteres;c_Fibrobacteria;o_Fibrobacterales;f_Fibrobacteraceae;g_uncultured;s_uncultured Fibrobacteres bacterium
ASV19278	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS5 marine group;s_uncultured bacterium ARCTIC26_B_07
ASV19284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV19288	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Cyanobacteria;c_Oxyphotobacteria;o_Synechococcales;f_Cyanobiaceae;g_Synechococcus CC9902
ASV19289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19292	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae
ASV19295	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Pseudoalteromonadaceae;g_uncultured;s_uncultured bacterium
ASV19298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Betaproteobacteriales;f_Methylophilaceae;g_OM43 clade
ASV19299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_uncultured;f_uncultured bacterium KM3-47-A6
ASV19302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_SAR324 clade(Marine group B)
ASV19303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV19305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Cobetia
ASV19307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Halieaceae
ASV1931	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS3a marine group
ASV19314	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS5 marine group;s_uncultured Flavobacterium sp.
ASV19315	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19316	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Betaproteobacteriales;f_Burkholderiaceae
ASV19317	0	122	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Thalassobaculales;f_Nisaeaceae;g_OM75 clade
ASV19318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Rubritaleaceae;g_Persicirhabdus;s_Verrucomicrobium sp. KLE1210
ASV19320	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II
ASV19323	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Nitrospinae;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_LS-NOB
ASV19327	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Rubritaleaceae;g_Rubritalea
ASV19330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	k_Archaea;p_Nanoarchaeaeota;c_Woesearchaeia;o_uncultured bacterium
ASV19333	116	0	0	0	143	608	198	0	33	140	678	100	0	0	321	122	32	0	71	60	0	0	0	0	0	0	0	42	0	0	k_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Microtrichales;f_Ilumatobacteraceae;g_Ilumatobacter
ASV19335	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS5 marine group
ASV19339	0	0	120	0	0	0	118	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_AEGEAN-169 marine group;g_metagenome
ASV19343	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV19345	0	0	0	0	0	0	0	0	0	20	0	71	0	0	0	0	0	0	0	71	123	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II
ASV19346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19347	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Gemmatimonadetes;c_BD2-11 terrestrial group;o_uncultured marine bacterium Ant4D5
ASV1935	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Alteromonadaceae
ASV19352	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV19354	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Tenacibaculum
ASV19359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacteriales;f_Enterobacteriaceae;g_Escherichia-Shigella
ASV19362	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_SAR324 clade(Marine group B)
ASV19364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19365	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19367	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Photobacterium
ASV19368	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19370	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_OM182 clade
ASV19371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Colwelliaceae;g_Colwellia
ASV19376	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Candidatus Nitrosopumilus
ASV19379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Chitinophagales;f_Saprospiraceae;g_uncultured;s_unidentified marine eubacterium
ASV19384	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Nitrospinae;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_Nitrospina
ASV19386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Halieaceae;g_Luminiphilus
ASV19387	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas
ASV19390	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV19393	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Halobacteria;o_Halobacteriales;f_Halomicrobiaceae;g_uncultured;s_uncultured marine group IV euryarchaeote
ASV19395	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV19400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thioglobaceae
ASV19402	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Opitutales;f_Puniceicoccaceae;g_MB11C04 marine group
ASV19403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV19406	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV19408	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV19413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV19416	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_NS9 marine group
ASV19418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Hyphomonadaceae;g_Hellea
ASV1942	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV19421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV19424	0	0	0	0	0	0	0	0	0	0	238	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Cyanobacteria;c_Oxyphotobacteria;o_Synechococcales;f_Cyanobiaceae;g_Synechococcus CC9902
ASV19425	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Bradymonadales;f_Deltaproteobacteria bacterium SKP-2
ASV19427	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Planctomycetales;f_Rubinisphaeraceae;g_uncultured;s_uncultured marine bacterium
ASV19430	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_uncultured;s_uncultured marine bacterium
ASV19433	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV19438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae
ASV19439	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
ASV19442	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Nitrospinae;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_Nitrospina
ASV19443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Puniceispirillales;f_SAR116 clade
